,date,time,stock,style,volumns,price,total_b,sell_date,sell_time
271,2018-03-02,14:40:00,中国人寿(601628.XSHG),买,3700股,26.80,99160,2018-03-22,10:47:00
272,2018-03-05,10:47:00,北新建材(000786.XSHE),卖,-4100股,22.98,(94218),,
273,2018-03-05,13:35:00,威创股份(002308.XSHE),卖,-10300股,9.97,(102691),,
274,2018-03-05,14:40:00,金融街(000402.XSHE),买,9600股,10.36,99456,2018-03-20,09:31:00
275,2018-03-05,14:40:00,新城控股(601155.XSHG),买,2700股,35.79,96633,2018-03-12,09:41:00
276,2018-03-05,14:40:00,美的集团(000333.XSHE),买,1700股,56.11,95387,2018-03-20,13:06:00
277,2018-03-05,14:40:00,中国银河(601881.XSHG),买,9900股,10.10,99990,2018-03-15,13:30:00
278,2018-03-05,14:40:00,蓝光发展(600466.XSHG),买,9900股,10.04,99396,2018-03-14,09:30:00
279,2018-03-06,14:15:00,杰瑞股份(002353.XSHE),卖,-6800股,14.27,(97036),,
280,2018-03-06,14:40:00,海虹控股(000503.XSHE),买,0股,--,0,,
281,2018-03-06,14:40:00,海虹控股(000503.XSHE),买,0股,--,0,,
282,2018-03-06,14:40:00,上海石化(600688.XSHG),买,17000股,5.89,100130,2018-04-04,13:57:00
283,2018-03-06,14:40:00,华侨城A(000069.XSHE),买,11600股,8.63,100108,2018-03-19,13:19:00
284,2018-03-07,14:40:00,西部证券(002673.XSHE),买,9900股,10.05,99495,2018-03-23,09:30:00
285,2018-03-07,14:40:00,招商证券(600999.XSHG),买,5800股,17.19,99702,2018-03-23,09:30:00
286,2018-03-07,14:40:00,华夏银行(600015.XSHG),买,10600股,9.36,99216,2018-03-23,13:10:00
287,2018-03-07,14:40:00,阳光城(000671.XSHE),买,11600股,8.59,99644,2018-03-12,10:04:00
288,2018-03-07,14:40:00,海虹控股(000503.XSHE),买,2400股,41.27,99048,2018-03-15,10:49:00
289,2018-03-08,09:32:00,环旭电子(601231.XSHG),卖,-7400股,14.06,(104044),,
290,2018-03-08,09:56:00,大众公用(600635.XSHG),卖,-24900股,4.38,(109062),,
291,2018-03-08,14:40:00,保利地产(600048.XSHG),买,6400股,15.51,99264,2018-03-12,09:37:00
292,2018-03-08,14:40:00,中国石化(600028.XSHG),买,15600股,6.41,99996,2018-03-26,13:01:00
293,2018-03-08,14:40:00,万科A(000002.XSHE),买,2900股,33.66,97614,2018-03-19,09:38:00
294,2018-03-08,14:40:00,江苏银行(600919.XSHG),买,13300股,7.51,99883,2018-03-23,14:17:00
295,2018-03-08,14:40:00,顾家家居(603816.XSHG),买,1600股,61.14,97824,2018-03-23,14:50:00
296,2018-03-09,14:40:00,金科股份(000656.XSHE),买,18900股,5.29,99981,2018-03-26,09:30:00
297,2018-03-09,14:40:00,牧原股份(002714.XSHE),买,2000股,49.51,99020,2018-03-19,13:06:00
298,2018-03-09,14:40:00,本钢板材(000761.XSHE),买,19700股,5.08,100076,2018-03-19,13:43:00
299,2018-03-12,09:37:00,保利地产(600048.XSHG),卖,-6400股,14.74,(94336),,
300,2018-03-12,09:41:00,新城控股(601155.XSHG),卖,-2700股,36.56,(98712),,
301,2018-03-12,10:04:00,阳光城(000671.XSHE),卖,-11600股,8.44,(97904),,
302,2018-03-12,14:40:00,上海银行(601229.XSHG),买,6500股,15.32,99580,2018-04-03,09:38:00
303,2018-03-12,14:40:00,华鲁恒升(600426.XSHG),买,5400股,18.25,98550,2018-03-19,09:34:00
304,2018-03-13,14:40:00,海螺水泥(600585.XSHG),买,3000股,32.81,98430,2018-03-20,09:30:00
305,2018-03-13,14:40:00,招商银行(600036.XSHG),买,3200股,30.76,98432,2018-03-26,10:12:00
306,2018-03-13,14:40:00,白云机场(600004.XSHG),买,6100股,16.15,98515,2018-03-23,09:30:00
307,2018-03-14,09:30:00,蓝光发展(600466.XSHG),卖,-9900股,9.99,(98901),,
308,2018-03-14,09:31:00,拓普集团(601689.XSHG),卖,-5200股,21.60,(112320),,
309,2018-03-14,13:20:00,北方华创(002371.XSHE),卖,-3500股,37.78,(132230),,
310,2018-03-14,14:40:00,中国银行(601988.XSHG),买,23900股,4.18,99902,2018-03-26,13:54:00
311,2018-03-14,14:40:00,东方航空(600115.XSHG),买,13300股,7.49,99617,2018-03-20,10:23:00
312,2018-03-14,14:40:00,鹏博士(600804.XSHG),买,6600股,15.09,99594,2018-03-15,11:19:00
313,2018-03-14,14:40:00,恺英网络(002517.XSHE),买,4900股,20.19,98931,2018-03-23,09:30:00
314,2018-03-14,14:46:00,紫光国芯(002049.XSHE),卖,-2800股,46.24,(129472),,
315,2018-03-15,09:30:00,巨人网络(002558.XSHE),卖,-3000股,32.94,(98820),,
316,2018-03-15,09:47:00,思源电气(002028.XSHE),卖,-6700股,16.43,(110081),,
317,2018-03-15,10:26:00,吉比特(603444.XSHG),卖,-600股,159.46,(95676),,
318,2018-03-15,10:49:00,海虹控股(000503.XSHE),卖,-2400股,39.75,(95400),,
319,2018-03-15,11:19:00,鹏博士(600804.XSHG),卖,-6600股,14.30,(94380),,
320,2018-03-15,11:24:00,中天科技(600522.XSHG),卖,-8400股,12.63,(106092),,
321,2018-03-15,13:05:00,崇达技术(002815.XSHE),卖,-3500股,30.54,(106890),,
322,2018-03-15,13:09:00,烽火通信(600498.XSHG),卖,-3900股,28.47,(111033),,
323,2018-03-15,13:30:00,中国银河(601881.XSHG),卖,-9900股,10.01,(99099),,
324,2018-03-15,13:50:00,风华高科(000636.XSHE),卖,-9700股,12.23,(118631),,
325,2018-03-15,14:40:00,方大炭素(600516.XSHG),买,3700股,26.88,99456,2018-03-23,10:47:00
326,2018-03-15,14:40:00,陕西煤业(601225.XSHG),买,12100股,8.26,99946,2018-03-19,14:28:00
327,2018-03-15,14:40:00,农业银行(601288.XSHG),买,24200股,4.14,100188,2018-03-23,10:43:00
328,2018-03-15,14:40:00,中国铝业(601600.XSHG),买,18800股,5.31,99828,2018-03-21,14:32:00
329,2018-03-15,14:40:00,兖州煤业(600188.XSHG),买,6700股,14.82,99294,2018-03-19,09:30:00
330,2018-03-16,09:33:00,迎驾贡酒(603198.XSHG),卖,-6400股,15.60,(99840),,
331,2018-03-16,10:09:00,蓝色光标(300058.XSHE),卖,-13200股,7.71,(101772),,
332,2018-03-16,13:14:00,三安光电(600703.XSHG),卖,-4200股,25.73,(108066),,
333,2018-03-16,14:40:00,洋河股份(002304.XSHE),买,800股,113.29,90632,2018-03-23,09:30:00
334,2018-03-16,14:40:00,大秦铁路(601006.XSHG),买,11100股,8.98,99678,2018-03-23,09:31:00
335,2018-03-16,14:40:00,老板电器(002508.XSHE),买,2500股,38.91,97275,2018-03-22,10:18:00
336,2018-03-16,14:40:00,宏图高科(600122.XSHG),买,10800股,9.24,99792,2018-03-22,09:35:00
337,2018-03-19,09:30:00,兖州煤业(600188.XSHG),卖,-6700股,14.00,(93800),,
338,2018-03-19,09:31:00,白银有色(601212.XSHG),卖,-16300股,5.90,(96170),,
339,2018-03-19,09:34:00,海南矿业(601969.XSHG),卖,-13400股,7.40,(99160),,
340,2018-03-19,09:34:00,华鲁恒升(600426.XSHG),卖,-5400股,17.48,(94392),,
341,2018-03-19,09:36:00,中信证券(600030.XSHG),卖,-5500股,18.28,(100540),,
342,2018-03-19,09:38:00,万科A(000002.XSHE),卖,-2900股,31.73,(92017),,
343,2018-03-19,09:40:00,欧普照明(603515.XSHG),卖,-2200股,45.98,(101156),,
344,2018-03-19,13:06:00,牧原股份(002714.XSHE),卖,-2000股,47.76,(95520),,
345,2018-03-19,13:19:00,华侨城A(000069.XSHE),卖,-11600股,8.41,(97556),,
346,2018-03-19,13:43:00,本钢板材(000761.XSHE),卖,-19700股,4.91,(96727),,
347,2018-03-19,14:28:00,陕西煤业(601225.XSHG),卖,-12100股,7.85,(94985),,
348,2018-03-19,14:40:00,招商蛇口(001979.XSHE),买,4500股,22.10,99450,2018-03-23,09:30:00
349,2018-03-20,09:30:00,威孚高科(000581.XSHE),卖,-4200股,23.28,(97776),,
350,2018-03-20,09:30:00,海螺水泥(600585.XSHG),卖,-3000股,32.36,(97080),,
351,2018-03-20,09:31:00,金融街(000402.XSHE),卖,-9600股,9.94,(95424),,
352,2018-03-20,09:48:00,北方导航(600435.XSHG),卖,-10000股,10.02,(100200),,
353,2018-03-20,10:03:00,国轩高科(002074.XSHE),卖,-5000股,22.00,(110000),,
354,2018-03-20,10:18:00,天健集团(000090.XSHE),卖,-10300股,9.67,(99601),,
355,2018-03-20,10:23:00,东方航空(600115.XSHG),卖,-13300股,7.10,(94430),,
356,2018-03-20,10:40:00,中远海控(601919.XSHG),卖,-16700股,6.13,(102371),,
357,2018-03-20,13:06:00,美的集团(000333.XSHE),卖,-1700股,58.25,(99025),,
358,2018-03-20,14:40:00,中信银行(601998.XSHG),买,14900股,6.72,100128,2018-03-26,11:11:00
359,2018-03-21,09:30:00,国机汽车(600335.XSHG),卖,-10900股,10.17,(110853),,
360,2018-03-21,11:09:00,宇通客车(600066.XSHG),卖,-4300股,22.93,(98599),,
361,2018-03-21,14:32:00,中国铝业(601600.XSHG),卖,-18800股,5.05,(94940),,
362,2018-03-21,14:40:00,建设银行(601939.XSHG),买,12300股,8.10,99630,2018-03-23,10:46:00
363,2018-03-21,14:40:00,中船防务(600685.XSHG),买,4100股,24.03,98523,2018-03-22,10:30:00
364,2018-03-21,14:40:00,中国铝业(601600.XSHG),买,19700股,5.08,100076,2018-03-23,09:45:00
365,2018-03-21,14:40:00,工商银行(601398.XSHG),买,15500股,6.46,100130,2018-03-26,10:10:00
366,2018-03-22,09:35:00,宏图高科(600122.XSHG),卖,-10800股,8.61,(92988),,
367,2018-03-22,10:15:00,科伦药业(002422.XSHE),卖,-4000股,30.16,(120640),,
368,2018-03-22,10:18:00,老板电器(002508.XSHE),卖,-2500股,36.76,(91900),,
369,2018-03-22,10:30:00,中船防务(600685.XSHG),卖,-4100股,22.67,(92947),,
370,2018-03-22,10:47:00,中国人寿(601628.XSHG),卖,-3700股,26.08,(96496),,
371,2018-03-22,14:40:00,宁波银行(002142.XSHE),买,5000股,19.69,98450,2018-03-23,13:28:00
372,2018-03-23,09:30:00,棕榈股份(002431.XSHE),卖,-14000股,7.26,(101640),,
373,2018-03-23,09:30:00,凤凰传媒(601928.XSHG),卖,-13100股,7.43,(97333),,
374,2018-03-23,09:30:00,九鼎投资(600053.XSHG),卖,-4700股,25.85,(121495),,
375,2018-03-23,09:30:00,号百控股(600640.XSHG),卖,-7600股,13.14,(99864),,
376,2018-03-23,09:30:00,益佰制药(600594.XSHG),卖,-10800股,10.29,(111132),,
377,2018-03-23,09:30:00,正泰电器(601877.XSHG),卖,-4200股,24.46,(102732),,
378,2018-03-23,09:30:00,国投资本(600061.XSHG),卖,-8000股,11.99,(95920),,
379,2018-03-23,09:30:00,江苏有线(600959.XSHG),卖,-13200股,7.37,(97284),,
380,2018-03-23,09:30:00,西部证券(002673.XSHE),卖,-9900股,9.91,(98109),,
381,2018-03-23,09:30:00,招商证券(600999.XSHG),卖,-5800股,16.65,(96570),,
382,2018-03-23,09:30:00,白云机场(600004.XSHG),卖,-6100股,14.99,(91439),,
383,2018-03-23,09:30:00,恺英网络(002517.XSHE),卖,-4900股,18.48,(90552),,
384,2018-03-23,09:30:00,洋河股份(002304.XSHE),卖,-800股,106.87,(85496),,
385,2018-03-23,09:30:00,招商蛇口(001979.XSHE),卖,-4500股,20.69,(93105),,
386,2018-03-23,09:31:00,际华集团(601718.XSHG),卖,-19400股,5.80,(112520),,
387,2018-03-23,09:31:00,国药一致(000028.XSHE),卖,-1700股,57.73,(98141),,
388,2018-03-23,09:31:00,中国建筑(601668.XSHG),卖,-10900股,8.63,(94067),,
389,2018-03-23,09:31:00,长安汽车(000625.XSHE),卖,-8300股,11.56,(95948),,
390,2018-03-23,09:31:00,中远海能(600026.XSHG),卖,-17600股,5.45,(95920),,
391,2018-03-23,09:31:00,中国中铁(601390.XSHG),卖,-13100股,7.23,(94713),,
392,2018-03-23,09:31:00,大秦铁路(601006.XSHG),卖,-11100股,8.50,(94350),,
393,2018-03-23,09:32:00,海正药业(600267.XSHG),卖,-7400股,14.12,(104488),,
394,2018-03-23,09:32:00,上海医药(601607.XSHG),卖,-4400股,23.12,(101728),,
395,2018-03-23,09:33:00,古越龙山(600059.XSHG),卖,-11800股,8.23,(97114),,
396,2018-03-23,09:45:00,中国铝业(601600.XSHG),卖,-19700股,4.84,(95348),,
397,2018-03-23,10:43:00,农业银行(601288.XSHG),卖,-24200股,3.93,(95106),,
398,2018-03-23,10:46:00,建设银行(601939.XSHG),卖,-12300股,7.67,(94341),,
399,2018-03-23,10:47:00,方大炭素(600516.XSHG),卖,-3700股,25.89,(95793),,
400,2018-03-23,13:10:00,华夏银行(600015.XSHG),卖,-10600股,8.88,(94128),,
401,2018-03-23,13:28:00,宁波银行(002142.XSHE),卖,-5000股,18.68,(93400),,
402,2018-03-23,14:17:00,江苏银行(600919.XSHG),卖,-13300股,7.18,(95494),,
403,2018-03-23,14:40:00,达华智能(002512.XSHE),买,8500股,11.69,99365,2018-04-03,09:30:00
404,2018-03-23,14:40:00,美锦能源(000723.XSHE),买,19300股,5.18,99974,2018-03-26,09:41:00
405,2018-03-23,14:40:00,方大炭素(600516.XSHG),买,4000股,24.59,98360,2018-03-26,09:39:00
406,2018-03-23,14:40:00,北讯集团(002359.XSHE),买,3700股,26.83,99271,2018-04-10,09:32:00
407,2018-03-23,14:50:00,顾家家居(603816.XSHG),卖,-1600股,62.73,(100368),,
408,2018-03-26,09:30:00,金科股份(000656.XSHE),卖,-18900股,5.04,(95256),,
409,2018-03-26,09:39:00,方大炭素(600516.XSHG),卖,-4000股,23.33,(93320),,
410,2018-03-26,09:41:00,美锦能源(000723.XSHE),卖,-19300股,4.87,(93991),,
411,2018-03-26,10:10:00,工商银行(601398.XSHG),卖,-15500股,6.15,(95325),,
412,2018-03-26,10:12:00,招商银行(600036.XSHG),卖,-3200股,29.62,(94784),,
413,2018-03-26,11:11:00,中信银行(601998.XSHG),卖,-14900股,6.40,(95360),,
414,2018-03-26,13:01:00,中国石化(600028.XSHG),卖,-15600股,6.49,(101244),,
415,2018-03-26,13:54:00,中国银行(601988.XSHG),卖,-23900股,3.97,(94883),,
416,2018-03-26,14:40:00,上海机场(600009.XSHG),买,2000股,49.74,99480,2018-03-29,10:16:00
417,2018-03-27,14:40:00,中国动力(600482.XSHG),买,4000股,24.87,99480,2018-04-12,14:49:00
418,2018-03-28,14:40:00,中国交建(601800.XSHG),买,7800股,12.74,99372,2018-05-28,14:47:00
419,2018-03-28,14:40:00,燕京啤酒(000729.XSHE),买,13600股,7.33,99688,2018-04-20,14:28:00
420,2018-03-28,14:40:00,厦门钨业(600549.XSHG),买,3900股,25.43,99177,2018-04-04,14:46:00
421,2018-03-28,14:40:00,完美世界(002624.XSHE),买,3000股,33.24,99720,2018-04-17,14:29:00
422,2018-03-28,14:40:00,启明星辰(002439.XSHE),买,3900股,25.23,98397,2018-04-04,14:47:00
423,2018-03-29,10:16:00,上海机场(600009.XSHG),卖,-2000股,47.44,(94880),,
424,2018-03-29,14:40:00,胜利精密(002426.XSHE),买,19500股,5.13,100035,2018-04-03,13:23:00
425,2018-03-29,14:40:00,众信旅游(002707.XSHE),买,7900股,12.60,99540,2018-04-10,14:02:00
426,2018-03-29,14:40:00,紫鑫药业(002118.XSHE),买,11600股,8.59,99644,2018-04-13,11:17:00
427,2018-03-29,14:40:00,齐翔腾达(002408.XSHE),买,7600股,13.15,99940,2018-04-20,10:44:00
428,2018-03-29,14:40:00,方大炭素(600516.XSHG),买,3700股,26.56,98272,2018-04-03,10:34:00
429,2018-03-30,14:40:00,中核科技(000777.XSHE),买,7200股,13.79,99288,2018-04-16,11:13:00
430,2018-03-30,14:40:00,华远地产(600743.XSHG),买,29400股,3.40,99960,2018-04-17,11:06:00
431,2018-03-30,14:40:00,宁波韵升(600366.XSHG),买,6000股,16.65,99900,2018-04-17,09:30:00
432,2018-03-30,14:40:00,宝硕股份(600155.XSHG),买,10400股,9.57,99528,2018-04-17,14:40:00
433,2018-03-30,14:40:00,洪涛股份(002325.XSHE),买,21800股,4.58,99844,2018-04-20,10:35:00
434,2018-04-02,14:40:00,恒源煤电(600971.XSHG),买,11800股,8.44,99592,2018-04-17,14:39:00
435,2018-04-02,14:40:00,深天马A(000050.XSHE),买,6100股,16.23,99003,2018-04-17,11:24:00
436,2018-04-02,14:40:00,沪电股份(002463.XSHE),买,22500股,4.44,99900,2018-04-09,09:31:00
437,2018-04-02,14:40:00,深圳机场(000089.XSHE),买,12200股,8.20,100040,2018-04-20,13:43:00
438,2018-04-03,09:30:00,达华智能(002512.XSHE),卖,-8500股,11.34,(96390),,
439,2018-04-03,09:38:00,上海银行(601229.XSHG),卖,-6500股,14.52,(94380),,
440,2018-04-03,10:34:00,方大炭素(600516.XSHG),卖,-3700股,25.22,(93314),,
441,2018-04-03,13:23:00,胜利精密(002426.XSHE),卖,-19500股,4.91,(95745),,
442,2018-04-03,14:40:00,南山铝业(600219.XSHG),买,31500股,3.17,99855,2018-04-20,14:52:00
443,2018-04-03,14:40:00,宝钢股份(600019.XSHG),买,11900股,8.41,100079,2018-04-16,10:35:00
444,2018-04-03,14:40:00,金发科技(600143.XSHG),买,17000股,5.89,100130,2018-04-12,09:30:00
445,2018-04-03,14:40:00,上海环境(601200.XSHG),买,5300股,18.55,98315,2018-04-18,09:39:00
446,2018-04-03,14:40:00,越秀金控(000987.XSHE),买,9100股,10.96,99736,2018-04-09,09:40:00
447,2018-04-04,13:57:00,上海石化(600688.XSHG),卖,-17000股,5.77,(98090),,
448,2018-04-04,14:40:00,宜华生活(600978.XSHG),买,12700股,7.87,99949,2018-04-17,14:56:00
449,2018-04-04,14:40:00,三友化工(600409.XSHG),买,10900股,9.12,99408,2018-04-16,09:59:00
450,2018-04-04,14:40:00,西山煤电(000983.XSHE),买,12900股,7.74,99846,2018-05-23,10:31:00
451,2018-04-04,14:40:00,广州港(601228.XSHG),买,18100股,5.53,100093,2018-04-12,14:09:00
452,2018-04-04,14:40:00,伊利股份(600887.XSHG),买,3300股,29.78,98274,2018-04-10,09:35:00
453,2018-04-04,14:46:00,厦门钨业(600549.XSHG),卖,-3900股,25.01,(97539),,
454,2018-04-04,14:47:00,启明星辰(002439.XSHE),卖,-3900股,26.19,(102141),,
455,2018-04-09,09:31:00,沪电股份(002463.XSHE),卖,-22500股,4.20,(94500),,
456,2018-04-09,09:40:00,越秀金控(000987.XSHE),卖,-9100股,10.35,(94185),,
457,2018-04-09,14:40:00,海信电器(600060.XSHG),买,6500股,15.37,99905,2018-04-23,14:26:00
458,2018-04-09,14:40:00,白云机场(600004.XSHG),买,6400股,15.61,99904,2018-04-17,13:19:00
459,2018-04-09,14:40:00,中国国航(601111.XSHG),买,9000股,11.08,99720,2018-04-13,09:58:00
460,2018-04-09,14:40:00,飞科电器(603868.XSHG),买,1700股,56.11,95387,2018-04-13,14:03:00
461,2018-04-10,09:32:00,北讯集团(002359.XSHE),卖,-3700股,25.85,(95645),,
462,2018-04-10,09:35:00,伊利股份(600887.XSHG),卖,-3300股,28.19,(93027),,
463,2018-04-10,14:02:00,众信旅游(002707.XSHE),卖,-7900股,12.19,(96301),,
464,2018-04-10,14:40:00,玲珑轮胎(601966.XSHG),买,5700股,17.36,98952,2018-04-17,13:33:00
465,2018-04-10,14:40:00,长城汽车(601633.XSHG),买,8700股,11.45,99615,2018-04-17,13:32:00
466,2018-04-10,14:40:00,上汽集团(600104.XSHG),买,2900股,33.93,98397,2018-04-16,13:05:00
467,2018-04-10,14:40:00,无锡银行(600908.XSHG),买,13900股,7.18,99802,2018-04-20,11:09:00
468,2018-04-10,14:40:00,安通控股(600179.XSHG),买,5900股,16.83,99297,2018-04-17,09:43:00
469,2018-04-11,14:40:00,万马股份(002276.XSHE),买,13000股,7.68,99840,2018-04-17,13:32:00
470,2018-04-11,14:40:00,丽珠集团(000513.XSHE),买,1300股,74.09,96317,2018-04-16,09:36:00
471,2018-04-11,14:40:00,双汇发展(000895.XSHE),买,3800股,26.18,99484,2018-04-18,10:43:00
472,2018-04-12,09:30:00,金发科技(600143.XSHG),卖,-17000股,5.49,(93330),,
473,2018-04-12,14:09:00,广州港(601228.XSHG),卖,-18100股,5.60,(101360),,
474,2018-04-12,14:40:00,天茂集团(000627.XSHE),买,12500股,8.01,100125,2018-04-18,10:38:00
475,2018-04-12,14:40:00,华东科技(000727.XSHE),买,42700股,2.34,99918,2018-04-18,09:53:00
476,2018-04-12,14:40:00,浙能电力(600023.XSHG),买,18200股,5.48,99736,2018-04-18,10:16:00
477,2018-04-12,14:40:00,环旭电子(601231.XSHG),买,8100股,12.29,99549,2018-04-17,13:13:00
478,2018-04-12,14:40:00,中材国际(600970.XSHG),买,11600股,8.62,99992,2018-04-18,09:57:00
479,2018-04-12,14:49:00,中国动力(600482.XSHG),卖,-4000股,24.80,(99200),,
480,2018-04-13,09:58:00,中国国航(601111.XSHG),卖,-9000股,11.46,(103140),,
481,2018-04-13,11:17:00,紫鑫药业(002118.XSHE),卖,-11600股,9.03,(104748),,
482,2018-04-13,14:03:00,飞科电器(603868.XSHG),卖,-1700股,55.56,(94452),,
483,2018-04-13,14:40:00,游族网络(002174.XSHE),买,4600股,21.46,98716,2018-04-17,14:00:00
484,2018-04-13,14:40:00,分众传媒(002027.XSHE),买,8300股,11.94,99102,2018-04-17,10:56:00
485,2018-04-13,14:40:00,顺丰控股(002352.XSHE),买,2000股,49.24,98480,2018-04-24,09:35:00
486,2018-04-16,09:36:00,丽珠集团(000513.XSHE),卖,-1300股,70.26,(91338),,
487,2018-04-16,09:59:00,三友化工(600409.XSHG),卖,-10900股,8.95,(97555),,
488,2018-04-16,10:35:00,宝钢股份(600019.XSHG),卖,-11900股,8.42,(100198),,
489,2018-04-16,11:13:00,中核科技(000777.XSHE),卖,-7200股,13.69,(98568),,
490,2018-04-16,13:05:00,上汽集团(600104.XSHG),卖,-2900股,32.22,(93438),,
491,2018-04-16,14:40:00,潮宏基(002345.XSHE),买,9900股,10.11,100089,2018-04-18,09:53:00
492,2018-04-16,14:40:00,浙江东方(600120.XSHG),买,4800股,20.80,99840,2018-04-18,09:56:00
493,2018-04-17,09:30:00,宁波韵升(600366.XSHG),卖,-6000股,15.48,(92880),,
494,2018-04-17,09:43:00,安通控股(600179.XSHG),卖,-5900股,16.89,(99651),,
495,2018-04-17,10:56:00,分众传媒(002027.XSHE),卖,-8300股,11.36,(94288),,
496,2018-04-17,11:06:00,华远地产(600743.XSHG),卖,-29400股,3.25,(95550),,
497,2018-04-17,11:24:00,深天马A(000050.XSHE),卖,-6100股,15.39,(93879),,
498,2018-04-17,13:13:00,环旭电子(601231.XSHG),卖,-8100股,11.66,(94446),,
499,2018-04-17,13:19:00,白云机场(600004.XSHG),卖,-6400股,15.42,(98688),,
500,2018-04-17,13:32:00,长城汽车(601633.XSHG),卖,-8700股,10.86,(94482),,
501,2018-04-17,13:32:00,万马股份(002276.XSHE),卖,-13000股,7.26,(94380),,
502,2018-04-17,13:33:00,玲珑轮胎(601966.XSHG),卖,-5700股,16.72,(95304),,
503,2018-04-17,14:00:00,游族网络(002174.XSHE),卖,-4600股,20.39,(93794),,
504,2018-04-17,14:29:00,完美世界(002624.XSHE),卖,-3000股,33.66,(100980),,
505,2018-04-17,14:39:00,恒源煤电(600971.XSHG),卖,-11800股,8.00,(94400),,
506,2018-04-17,14:40:00,联络互动(002280.XSHE),买,15500股,6.45,99975,2018-04-23,13:30:00
507,2018-04-17,14:40:00,三安光电(600703.XSHG),买,4500股,21.97,98865,2018-04-20,13:59:00
508,2018-04-17,14:40:00,厦门国贸(600755.XSHG),买,11200股,8.93,100016,2018-04-20,14:08:00
509,2018-04-17,14:40:00,宝硕股份(600155.XSHG),卖,-10400股,9.08,(94432),,
510,2018-04-17,14:56:00,宜华生活(600978.XSHG),卖,-12700股,7.47,(94869),,
511,2018-04-18,09:39:00,上海环境(601200.XSHG),卖,-5300股,17.82,(94446),,
512,2018-04-18,09:53:00,华东科技(000727.XSHE),卖,-42700股,2.22,(94794),,
513,2018-04-18,09:53:00,潮宏基(002345.XSHE),卖,-9900股,9.49,(93951),,
514,2018-04-18,09:56:00,浙江东方(600120.XSHG),卖,-4800股,19.73,(94704),,
515,2018-04-18,09:57:00,中材国际(600970.XSHG),卖,-11600股,8.18,(94888),,
516,2018-04-18,10:16:00,浙能电力(600023.XSHG),卖,-18200股,5.19,(94458),,
517,2018-04-18,10:38:00,天茂集团(000627.XSHE),卖,-12500股,7.58,(94750),,
518,2018-04-18,10:43:00,双汇发展(000895.XSHE),卖,-3800股,24.84,(94392),,
519,2018-04-18,14:40:00,用友网络(600588.XSHG),买,2600股,38.35,99710,2018-04-20,09:35:00
520,2018-04-18,14:40:00,士兰微(600460.XSHG),买,5800股,16.97,98426,2018-04-20,09:30:00
521,2018-04-18,14:40:00,紫光国芯(002049.XSHE),买,0股,--,0,,
